road_id,hour,speed,congestion_status
Bagdat-Caddesi,20,25,HEAVY
Haliç-Bridge,22,85,NORMAL
E5-Beylikduzu,13,105,NORMAL
Tem-Kavacik,6,109,NORMAL
Haliç-Bridge,13,74,NORMAL
Besiktas-Coast,12,80,NORMAL
Basin-Ekspres,18,24,HEAVY
E5-Bridge,3,24,HEAVY
Haliç-Bridge,10,26,LOCKED
Bagdat-Caddesi,8,10,HEAVY
Haliç-Bridge,2,18,HEAVY
Minibus-Yolu,22,92,NORMAL
Besiktas-Coast,19,28,LOCKED
Besiktas-Coast,7,14,LOCKED
Minibus-Yolu,9,7,LOCKED
Besiktas-Coast,14,95,NORMAL
Besiktas-Coast,11,79,NORMAL
Levent-Buyukdere,6,88,NORMAL
E5-Bridge,14,111,NORMAL
Tem-Seyrantepe,11,84,NORMAL
E5-Beylikduzu,16,70,NORMAL
Bagdat-Caddesi,23,101,NORMAL
Haliç-Bridge,17,36,NORMAL
Basin-Ekspres,8,22,HEAVY
Haliç-Bridge,0,79,NORMAL
Tem-Seyrantepe,6,70,NORMAL
E5-Beylikduzu,14,101,NORMAL
Tem-Kavacik,5,96,NORMAL
Sahil-Kennedy,9,26,LOCKED
Besiktas-Coast,13,90,NORMAL
Besiktas-Coast,11,27,HEAVY
Basin-Ekspres,18,14,HEAVY
E5-Beylikduzu,7,39,NORMAL
Kadikoy-Center,21,85,NORMAL
Haliç-Bridge,3,117,NORMAL
Bagdat-Caddesi,11,96,NORMAL
Tem-Seyrantepe,8,25,HEAVY
Haliç-Bridge,15,93,NORMAL
E5-Beylikduzu,4,87,NORMAL
Bagdat-Caddesi,21,119,NORMAL
Tem-Seyrantepe,9,21,LOCKED
E5-Beylikduzu,19,7,HEAVY
Tem-Seyrantepe,7,43,NORMAL
Basin-Ekspres,18,13,LOCKED
Tem-Seyrantepe,3,118,NORMAL
Sahil-Kennedy,7,27,HEAVY
Kadikoy-Center,2,74,NORMAL
Tem-Seyrantepe,6,115,NORMAL
Basin-Ekspres,11,20,HEAVY
Bagdat-Caddesi,2,70,NORMAL
Levent-Buyukdere,0,87,NORMAL
Haliç-Bridge,10,8,HEAVY
E5-Beylikduzu,11,113,NORMAL
Kadikoy-Center,20,28,HEAVY
Kadikoy-Center,22,73,NORMAL
Tem-Kavacik,7,27,LOCKED
Basin-Ekspres,19,30,LOCKED
Basin-Ekspres,15,89,NORMAL
E5-Bridge,2,117,NORMAL
Levent-Buyukdere,21,113,NORMAL
Kadikoy-Center,18,6,HEAVY
Haliç-Bridge,11,106,NORMAL
Kadikoy-Center,22,102,NORMAL
Sahil-Kennedy,7,13,LOCKED
E5-Bridge,18,22,LOCKED
Sahil-Kennedy,21,87,NORMAL
Minibus-Yolu,4,96,NORMAL
Haliç-Bridge,1,106,NORMAL
Sahil-Kennedy,2,73,NORMAL
Bagdat-Caddesi,9,53,NORMAL
Sahil-Kennedy,11,108,NORMAL
Levent-Buyukdere,21,115,NORMAL
Kadikoy-Center,19,5,LOCKED
E5-Bridge,14,117,NORMAL
Kadikoy-Center,21,100,NORMAL
Minibus-Yolu,0,120,NORMAL
Bagdat-Caddesi,0,32,HEAVY
Tem-Kavacik,2,111,NORMAL
Sahil-Kennedy,23,75,NORMAL
Tem-Kavacik,19,29,LOCKED
Kadikoy-Center,5,113,NORMAL
Sahil-Kennedy,11,85,NORMAL
Minibus-Yolu,6,93,NORMAL
Kadikoy-Center,6,115,NORMAL
Tem-Kavacik,6,112,NORMAL
Basin-Ekspres,19,33,NORMAL
E5-Beylikduzu,22,70,NORMAL
Kadikoy-Center,9,42,NORMAL
Sahil-Kennedy,15,86,NORMAL
Tem-Seyrantepe,9,42,NORMAL
Besiktas-Coast,21,120,NORMAL
Levent-Buyukdere,11,113,NORMAL
Besiktas-Coast,12,91,NORMAL
E5-Beylikduzu,9,20,HEAVY
Levent-Buyukdere,0,75,NORMAL
Kadikoy-Center,4,93,NORMAL
Basin-Ekspres,2,85,NORMAL
Levent-Buyukdere,4,87,NORMAL
Tem-Kavacik,21,33,HEAVY
Tem-Kavacik,17,29,LOCKED
Bagdat-Caddesi,3,82,NORMAL
Basin-Ekspres,13,111,NORMAL
Tem-Kavacik,20,18,HEAVY
Basin-Ekspres,10,44,NORMAL
Bagdat-Caddesi,4,102,NORMAL
Kadikoy-Center,7,20,HEAVY
Haliç-Bridge,6,28,HEAVY
Besiktas-Coast,6,112,NORMAL
Tem-Kavacik,7,54,NORMAL
E5-Bridge,23,116,NORMAL
Tem-Seyrantepe,6,113,NORMAL
Tem-Kavacik,16,19,HEAVY
Minibus-Yolu,14,112,NORMAL
Tem-Kavacik,6,94,NORMAL
E5-Beylikduzu,1,77,NORMAL
E5-Beylikduzu,15,119,NORMAL
Sahil-Kennedy,2,101,NORMAL
Haliç-Bridge,4,80,NORMAL
Sahil-Kennedy,17,43,NORMAL
E5-Beylikduzu,19,26,HEAVY
Bagdat-Caddesi,5,83,NORMAL
Basin-Ekspres,19,44,NORMAL
Kadikoy-Center,5,99,NORMAL
Basin-Ekspres,4,99,NORMAL
Haliç-Bridge,0,120,NORMAL
Minibus-Yolu,18,10,HEAVY
E5-Beylikduzu,18,18,LOCKED
E5-Beylikduzu,7,28,HEAVY
Kadikoy-Center,9,14,LOCKED
Haliç-Bridge,3,120,NORMAL
E5-Beylikduzu,23,80,NORMAL
E5-Bridge,9,5,LOCKED
Sahil-Kennedy,0,95,NORMAL
Besiktas-Coast,17,15,LOCKED
Basin-Ekspres,6,97,NORMAL
Kadikoy-Center,12,96,NORMAL
Kadikoy-Center,18,8,LOCKED
Levent-Buyukdere,18,10,LOCKED
Basin-Ekspres,20,28,HEAVY
E5-Bridge,14,37,HEAVY
Minibus-Yolu,7,29,LOCKED
Kadikoy-Center,10,30,NORMAL
Haliç-Bridge,11,91,NORMAL
Tem-Kavacik,19,51,NORMAL
Bagdat-Caddesi,1,97,NORMAL
Besiktas-Coast,20,56,NORMAL
Haliç-Bridge,4,84,NORMAL
Besiktas-Coast,13,85,NORMAL
Tem-Seyrantepe,17,30,NORMAL
Bagdat-Caddesi,1,97,NORMAL
Kadikoy-Center,9,22,LOCKED
Tem-Kavacik,23,89,NORMAL
Sahil-Kennedy,4,27,HEAVY
E5-Bridge,22,96,NORMAL
E5-Beylikduzu,2,106,NORMAL
Haliç-Bridge,0,102,NORMAL
Sahil-Kennedy,12,17,HEAVY
Levent-Buyukdere,3,89,NORMAL
Sahil-Kennedy,18,23,HEAVY
Besiktas-Coast,17,28,LOCKED
Levent-Buyukdere,19,9,LOCKED
E5-Bridge,13,11,HEAVY
Tem-Seyrantepe,1,80,NORMAL
Levent-Buyukdere,12,113,NORMAL
Tem-Kavacik,14,96,NORMAL
Haliç-Bridge,8,28,LOCKED
Kadikoy-Center,11,25,HEAVY
Besiktas-Coast,7,20,HEAVY
E5-Beylikduzu,16,91,NORMAL
E5-Bridge,13,73,NORMAL
Bagdat-Caddesi,22,103,NORMAL
Minibus-Yolu,8,21,HEAVY
E5-Bridge,10,22,HEAVY
Haliç-Bridge,4,118,NORMAL
Tem-Kavacik,8,16,LOCKED
Basin-Ekspres,18,44,NORMAL
Tem-Kavacik,14,114,NORMAL
Tem-Kavacik,23,78,NORMAL
Besiktas-Coast,5,96,NORMAL
E5-Bridge,3,115,NORMAL
E5-Bridge,16,88,NORMAL
Kadikoy-Center,2,75,NORMAL
Kadikoy-Center,21,102,NORMAL
Bagdat-Caddesi,11,31,HEAVY
Haliç-Bridge,17,27,HEAVY
Kadikoy-Center,6,117,NORMAL
Haliç-Bridge,9,59,NORMAL
Tem-Kavacik,19,31,NORMAL
Bagdat-Caddesi,2,76,NORMAL
E5-Beylikduzu,17,18,LOCKED
Besiktas-Coast,12,89,NORMAL
Besiktas-Coast,1,95,NORMAL
Basin-Ekspres,10,30,NORMAL
Bagdat-Caddesi,17,13,LOCKED
Bagdat-Caddesi,15,73,NORMAL
Haliç-Bridge,7,34,NORMAL
Haliç-Bridge,0,95,NORMAL
Basin-Ekspres,17,13,HEAVY
Bagdat-Caddesi,2,13,HEAVY
E5-Beylikduzu,13,83,NORMAL
Tem-Kavacik,22,98,NORMAL
Bagdat-Caddesi,19,22,LOCKED
Levent-Buyukdere,6,10,HEAVY
Tem-Kavacik,12,31,HEAVY
Tem-Seyrantepe,5,15,HEAVY
Besiktas-Coast,18,5,LOCKED
Haliç-Bridge,14,71,NORMAL
Bagdat-Caddesi,4,79,NORMAL
Bagdat-Caddesi,17,60,NORMAL
Tem-Kavacik,9,17,LOCKED
Besiktas-Coast,14,74,NORMAL
Tem-Seyrantepe,13,98,NORMAL
Kadikoy-Center,13,104,NORMAL
Bagdat-Caddesi,8,13,LOCKED
E5-Beylikduzu,17,30,HEAVY
Kadikoy-Center,9,48,NORMAL
Besiktas-Coast,2,89,NORMAL
Besiktas-Coast,3,18,HEAVY
Basin-Ekspres,16,109,NORMAL
Tem-Seyrantepe,20,7,HEAVY
Basin-Ekspres,6,104,NORMAL
Besiktas-Coast,18,27,HEAVY
E5-Bridge,4,116,NORMAL
E5-Beylikduzu,10,11,LOCKED
Sahil-Kennedy,5,97,NORMAL
Besiktas-Coast,1,118,NORMAL
Bagdat-Caddesi,19,24,LOCKED
E5-Bridge,6,85,NORMAL
E5-Bridge,7,60,NORMAL
Sahil-Kennedy,17,6,HEAVY
Haliç-Bridge,9,32,NORMAL
Levent-Buyukdere,4,108,NORMAL
Levent-Buyukdere,8,13,LOCKED
Sahil-Kennedy,19,53,NORMAL
Haliç-Bridge,20,28,HEAVY
Kadikoy-Center,17,47,NORMAL
Basin-Ekspres,4,93,NORMAL
E5-Beylikduzu,12,88,NORMAL
Haliç-Bridge,5,81,NORMAL
Bagdat-Caddesi,22,108,NORMAL
Bagdat-Caddesi,18,6,LOCKED
Tem-Seyrantepe,8,15,HEAVY
Besiktas-Coast,19,30,NORMAL
Haliç-Bridge,16,82,NORMAL
Minibus-Yolu,1,20,HEAVY
Basin-Ekspres,17,22,HEAVY
E5-Beylikduzu,23,99,NORMAL
Kadikoy-Center,0,104,NORMAL
Sahil-Kennedy,10,54,NORMAL
Levent-Buyukdere,5,90,NORMAL
Kadikoy-Center,23,70,NORMAL
E5-Bridge,21,114,NORMAL
E5-Beylikduzu,12,17,HEAVY
Kadikoy-Center,4,87,NORMAL
Sahil-Kennedy,18,45,NORMAL
Besiktas-Coast,17,10,HEAVY
Tem-Kavacik,21,86,NORMAL
Kadikoy-Center,3,90,NORMAL
Sahil-Kennedy,18,18,LOCKED
E5-Bridge,15,89,NORMAL
Sahil-Kennedy,2,92,NORMAL
Kadikoy-Center,8,20,LOCKED
Minibus-Yolu,15,100,NORMAL
Kadikoy-Center,0,108,NORMAL
Besiktas-Coast,15,104,NORMAL
Besiktas-Coast,19,11,LOCKED
Besiktas-Coast,20,28,HEAVY
Bagdat-Caddesi,21,11,HEAVY
E5-Bridge,14,91,NORMAL
Tem-Seyrantepe,3,111,NORMAL
Tem-Seyrantepe,9,7,HEAVY
Haliç-Bridge,12,118,NORMAL
Levent-Buyukdere,15,76,NORMAL
Basin-Ekspres,16,110,NORMAL
Besiktas-Coast,16,112,NORMAL
Basin-Ekspres,8,23,LOCKED
Basin-Ekspres,8,16,HEAVY
Sahil-Kennedy,12,104,NORMAL
E5-Beylikduzu,14,102,NORMAL
Haliç-Bridge,12,77,NORMAL
Basin-Ekspres,14,97,NORMAL
E5-Beylikduzu,12,88,NORMAL
Basin-Ekspres,14,107,NORMAL
Sahil-Kennedy,13,104,NORMAL
Haliç-Bridge,13,73,NORMAL
E5-Beylikduzu,16,116,NORMAL
Kadikoy-Center,9,5,HEAVY
E5-Bridge,21,99,NORMAL
Besiktas-Coast,20,13,HEAVY
Tem-Kavacik,7,5,LOCKED
Tem-Seyrantepe,10,23,HEAVY
Kadikoy-Center,10,41,NORMAL
Bagdat-Caddesi,19,9,LOCKED
Tem-Seyrantepe,13,114,NORMAL
Besiktas-Coast,22,74,NORMAL
Levent-Buyukdere,20,13,HEAVY
E5-Bridge,3,103,NORMAL
E5-Beylikduzu,2,14,HEAVY
E5-Beylikduzu,13,116,NORMAL
Sahil-Kennedy,10,23,LOCKED
Basin-Ekspres,14,104,NORMAL
Besiktas-Coast,20,23,LOCKED
Minibus-Yolu,9,10,LOCKED
Sahil-Kennedy,2,74,NORMAL
Sahil-Kennedy,20,25,HEAVY
Besiktas-Coast,8,11,HEAVY
Haliç-Bridge,13,87,NORMAL
Tem-Kavacik,23,104,NORMAL
Bagdat-Caddesi,21,103,NORMAL
E5-Bridge,6,72,NORMAL
Tem-Seyrantepe,13,73,NORMAL
Besiktas-Coast,23,111,NORMAL
E5-Beylikduzu,5,72,NORMAL
Basin-Ekspres,5,120,NORMAL
Tem-Seyrantepe,5,70,NORMAL
Basin-Ekspres,1,22,HEAVY
Basin-Ekspres,12,86,NORMAL
Haliç-Bridge,16,102,NORMAL
Sahil-Kennedy,9,28,HEAVY
Levent-Buyukdere,8,26,HEAVY
E5-Beylikduzu,0,74,NORMAL
Bagdat-Caddesi,16,92,NORMAL
Besiktas-Coast,20,43,NORMAL
E5-Bridge,9,51,NORMAL
Kadikoy-Center,8,16,LOCKED
Haliç-Bridge,22,74,NORMAL
Tem-Seyrantepe,20,15,HEAVY
Basin-Ekspres,8,19,HEAVY
Tem-Seyrantepe,0,88,NORMAL
Sahil-Kennedy,18,9,LOCKED
Minibus-Yolu,4,80,NORMAL
Tem-Kavacik,4,104,NORMAL
E5-Bridge,23,108,NORMAL
Minibus-Yolu,12,94,NORMAL
E5-Bridge,18,27,HEAVY
E5-Beylikduzu,5,100,NORMAL
Minibus-Yolu,7,41,NORMAL
Bagdat-Caddesi,10,22,HEAVY
Levent-Buyukdere,22,113,NORMAL
Tem-Seyrantepe,7,22,HEAVY
Levent-Buyukdere,21,78,NORMAL
Minibus-Yolu,17,20,HEAVY
Sahil-Kennedy,17,13,HEAVY
Bagdat-Caddesi,14,96,NORMAL
Haliç-Bridge,23,89,NORMAL
Kadikoy-Center,0,109,NORMAL
Tem-Seyrantepe,19,41,NORMAL
Sahil-Kennedy,3,29,HEAVY
Levent-Buyukdere,4,36,HEAVY
E5-Bridge,10,10,HEAVY
Bagdat-Caddesi,3,101,NORMAL
Besiktas-Coast,8,9,LOCKED
Basin-Ekspres,2,91,NORMAL
Tem-Seyrantepe,8,5,LOCKED
Basin-Ekspres,19,59,NORMAL
Tem-Kavacik,14,70,NORMAL
E5-Bridge,5,75,NORMAL
Kadikoy-Center,14,75,NORMAL
Kadikoy-Center,15,108,NORMAL
E5-Beylikduzu,15,70,NORMAL
Basin-Ekspres,23,113,NORMAL
Haliç-Bridge,23,79,NORMAL
E5-Beylikduzu,15,109,NORMAL
Bagdat-Caddesi,17,8,HEAVY
Haliç-Bridge,13,106,NORMAL
Tem-Seyrantepe,8,8,LOCKED
Bagdat-Caddesi,23,79,NORMAL
Minibus-Yolu,22,118,NORMAL
E5-Beylikduzu,13,73,NORMAL
Tem-Seyrantepe,20,59,NORMAL
Tem-Seyrantepe,18,11,HEAVY
Tem-Seyrantepe,9,16,LOCKED
Haliç-Bridge,4,116,NORMAL
Haliç-Bridge,10,7,LOCKED
E5-Bridge,15,72,NORMAL
E5-Beylikduzu,8,14,LOCKED
Minibus-Yolu,17,17,LOCKED
Haliç-Bridge,9,25,LOCKED
Sahil-Kennedy,16,16,HEAVY
E5-Bridge,16,87,NORMAL
Basin-Ekspres,8,13,HEAVY
Minibus-Yolu,1,112,NORMAL
Tem-Seyrantepe,3,84,NORMAL
Tem-Kavacik,16,110,NORMAL
Bagdat-Caddesi,23,88,NORMAL
Bagdat-Caddesi,7,29,LOCKED
Tem-Seyrantepe,6,96,NORMAL
Haliç-Bridge,3,91,NORMAL
Levent-Buyukdere,23,113,NORMAL
E5-Beylikduzu,9,17,HEAVY
Besiktas-Coast,1,103,NORMAL
Tem-Seyrantepe,0,97,NORMAL
Besiktas-Coast,2,85,NORMAL
Tem-Seyrantepe,8,25,LOCKED
E5-Beylikduzu,3,110,NORMAL
Kadikoy-Center,9,52,NORMAL
E5-Bridge,17,10,LOCKED
E5-Bridge,15,70,NORMAL
Haliç-Bridge,9,16,LOCKED
Levent-Buyukdere,2,106,NORMAL
Sahil-Kennedy,14,82,NORMAL
Tem-Seyrantepe,14,99,NORMAL
Tem-Kavacik,13,10,HEAVY
E5-Beylikduzu,16,14,HEAVY
E5-Bridge,13,79,NORMAL
Levent-Buyukdere,16,102,NORMAL
Tem-Kavacik,17,14,HEAVY
Bagdat-Caddesi,2,102,NORMAL
Tem-Seyrantepe,18,12,HEAVY
Bagdat-Caddesi,3,79,NORMAL
Levent-Buyukdere,7,24,LOCKED
Sahil-Kennedy,10,58,NORMAL
Besiktas-Coast,19,8,HEAVY
Minibus-Yolu,15,93,NORMAL
Haliç-Bridge,6,109,NORMAL
E5-Beylikduzu,0,79,NORMAL
Tem-Kavacik,6,104,NORMAL
Minibus-Yolu,0,120,NORMAL
Sahil-Kennedy,10,10,LOCKED
Basin-Ekspres,1,74,NORMAL
E5-Bridge,15,80,NORMAL
Levent-Buyukdere,12,83,NORMAL
Levent-Buyukdere,7,52,NORMAL
Haliç-Bridge,13,84,NORMAL
E5-Bridge,3,101,NORMAL
E5-Bridge,6,119,NORMAL
Tem-Kavacik,14,103,NORMAL
Kadikoy-Center,6,90,NORMAL
Basin-Ekspres,18,15,HEAVY
Minibus-Yolu,0,114,NORMAL
Levent-Buyukdere,4,105,NORMAL
Levent-Buyukdere,13,114,NORMAL
Kadikoy-Center,21,92,NORMAL
Tem-Kavacik,7,15,LOCKED
E5-Beylikduzu,11,118,NORMAL
E5-Bridge,7,26,LOCKED
Levent-Buyukdere,23,95,NORMAL
Basin-Ekspres,1,115,NORMAL
Sahil-Kennedy,12,112,NORMAL
Tem-Seyrantepe,20,15,HEAVY
E5-Bridge,3,89,NORMAL
Sahil-Kennedy,0,82,NORMAL
Tem-Kavacik,4,83,NORMAL
E5-Beylikduzu,19,24,HEAVY
Minibus-Yolu,14,76,NORMAL
Sahil-Kennedy,0,77,NORMAL
Bagdat-Caddesi,5,96,NORMAL
Haliç-Bridge,19,21,LOCKED
Basin-Ekspres,0,86,NORMAL
Basin-Ekspres,22,114,NORMAL
Tem-Kavacik,0,104,NORMAL
Basin-Ekspres,15,79,NORMAL
Minibus-Yolu,22,86,NORMAL
E5-Beylikduzu,23,117,NORMAL
Levent-Buyukdere,12,72,NORMAL
Kadikoy-Center,1,109,NORMAL
Minibus-Yolu,12,104,NORMAL
Minibus-Yolu,21,92,NORMAL
E5-Bridge,11,73,NORMAL
Besiktas-Coast,6,93,NORMAL
Bagdat-Caddesi,0,97,NORMAL
Kadikoy-Center,1,113,NORMAL
Minibus-Yolu,8,20,LOCKED
Basin-Ekspres,13,90,NORMAL
Haliç-Bridge,16,97,NORMAL
Basin-Ekspres,7,19,HEAVY
Bagdat-Caddesi,2,81,NORMAL
E5-Beylikduzu,23,85,NORMAL
Haliç-Bridge,12,96,NORMAL
Besiktas-Coast,8,47,NORMAL
Besiktas-Coast,12,70,NORMAL
Tem-Seyrantepe,14,16,HEAVY
Bagdat-Caddesi,17,17,HEAVY
Sahil-Kennedy,5,85,NORMAL
Minibus-Yolu,3,116,NORMAL
Levent-Buyukdere,23,97,NORMAL
Levent-Buyukdere,22,79,NORMAL
Bagdat-Caddesi,0,99,NORMAL
Bagdat-Caddesi,14,80,NORMAL
Besiktas-Coast,18,7,LOCKED
Minibus-Yolu,13,109,NORMAL
E5-Bridge,14,108,NORMAL
Basin-Ekspres,14,93,NORMAL
Kadikoy-Center,13,88,NORMAL
Tem-Seyrantepe,3,96,NORMAL
Haliç-Bridge,18,25,LOCKED
Kadikoy-Center,11,70,NORMAL
Haliç-Bridge,5,77,NORMAL
Haliç-Bridge,14,71,NORMAL
Basin-Ekspres,12,36,HEAVY
Levent-Buyukdere,10,32,NORMAL
Tem-Kavacik,18,11,LOCKED
Bagdat-Caddesi,23,102,NORMAL
Tem-Seyrantepe,23,99,NORMAL
Besiktas-Coast,23,85,NORMAL
Kadikoy-Center,23,101,NORMAL
E5-Beylikduzu,5,85,NORMAL
Haliç-Bridge,18,17,HEAVY
Tem-Kavacik,5,16,HEAVY
E5-Bridge,10,35,NORMAL
Besiktas-Coast,22,108,NORMAL
E5-Beylikduzu,4,95,NORMAL
E5-Bridge,9,59,NORMAL
Besiktas-Coast,12,107,NORMAL
E5-Beylikduzu,17,30,LOCKED
E5-Bridge,21,120,NORMAL
Tem-Kavacik,23,33,HEAVY
Sahil-Kennedy,22,119,NORMAL
Haliç-Bridge,10,27,LOCKED
Bagdat-Caddesi,21,112,NORMAL
Minibus-Yolu,10,21,HEAVY
Levent-Buyukdere,8,33,NORMAL
Besiktas-Coast,13,109,NORMAL
Basin-Ekspres,14,88,NORMAL
Levent-Buyukdere,7,39,NORMAL
Kadikoy-Center,15,73,NORMAL
Tem-Kavacik,9,41,NORMAL
Besiktas-Coast,20,35,NORMAL
E5-Bridge,12,72,NORMAL
Besiktas-Coast,18,28,LOCKED
Kadikoy-Center,20,28,HEAVY
Minibus-Yolu,11,107,NORMAL
E5-Bridge,19,6,HEAVY
Kadikoy-Center,0,107,NORMAL
Minibus-Yolu,15,99,NORMAL
Levent-Buyukdere,12,88,NORMAL
Basin-Ekspres,9,43,NORMAL
Besiktas-Coast,1,85,NORMAL
Besiktas-Coast,9,29,HEAVY
Tem-Kavacik,13,31,HEAVY
E5-Beylikduzu,0,74,NORMAL
Haliç-Bridge,21,103,NORMAL
E5-Beylikduzu,9,15,HEAVY
Minibus-Yolu,0,110,NORMAL
Haliç-Bridge,22,74,NORMAL
Tem-Kavacik,5,92,NORMAL
Haliç-Bridge,14,81,NORMAL
Besiktas-Coast,23,91,NORMAL
Sahil-Kennedy,13,93,NORMAL
Sahil-Kennedy,6,119,NORMAL
E5-Bridge,5,80,NORMAL
Sahil-Kennedy,15,98,NORMAL
Sahil-Kennedy,17,28,HEAVY
E5-Beylikduzu,19,24,HEAVY
Minibus-Yolu,8,24,HEAVY
Basin-Ekspres,20,36,NORMAL
Bagdat-Caddesi,21,112,NORMAL
Kadikoy-Center,14,103,NORMAL
Tem-Seyrantepe,14,115,NORMAL
Bagdat-Caddesi,14,73,NORMAL
Levent-Buyukdere,12,110,NORMAL
Levent-Buyukdere,14,31,HEAVY
Levent-Buyukdere,13,96,NORMAL
Sahil-Kennedy,6,83,NORMAL
Tem-Seyrantepe,1,72,NORMAL
Besiktas-Coast,22,75,NORMAL
Sahil-Kennedy,15,98,NORMAL
Minibus-Yolu,13,110,NORMAL
E5-Beylikduzu,18,40,NORMAL
Tem-Seyrantepe,14,114,NORMAL
E5-Beylikduzu,23,107,NORMAL
Bagdat-Caddesi,12,118,NORMAL
E5-Bridge,1,109,NORMAL
Bagdat-Caddesi,2,115,NORMAL
E5-Bridge,22,76,NORMAL
Sahil-Kennedy,16,89,NORMAL
E5-Beylikduzu,5,91,NORMAL
E5-Bridge,15,114,NORMAL
Tem-Kavacik,16,77,NORMAL
Kadikoy-Center,22,73,NORMAL
Levent-Buyukdere,18,15,HEAVY
Tem-Kavacik,23,104,NORMAL
Levent-Buyukdere,9,21,HEAVY
Sahil-Kennedy,10,52,NORMAL
E5-Bridge,11,103,NORMAL
Minibus-Yolu,21,94,NORMAL
E5-Bridge,17,12,HEAVY
Minibus-Yolu,17,50,NORMAL
E5-Beylikduzu,22,91,NORMAL
Tem-Seyrantepe,18,38,NORMAL
Bagdat-Caddesi,11,75,NORMAL
Bagdat-Caddesi,21,104,NORMAL
Haliç-Bridge,5,96,NORMAL
Tem-Seyrantepe,12,23,HEAVY
Tem-Kavacik,16,37,HEAVY
Besiktas-Coast,22,10,HEAVY
Tem-Kavacik,8,7,LOCKED
Tem-Seyrantepe,18,48,NORMAL
Bagdat-Caddesi,11,105,NORMAL
Levent-Buyukdere,23,73,NORMAL
E5-Beylikduzu,3,82,NORMAL
Bagdat-Caddesi,23,72,NORMAL
Haliç-Bridge,9,20,LOCKED
Tem-Kavacik,15,97,NORMAL
Tem-Kavacik,11,116,NORMAL
E5-Beylikduzu,16,26,HEAVY
E5-Beylikduzu,11,87,NORMAL
Tem-Seyrantepe,19,30,NORMAL
Tem-Seyrantepe,4,73,NORMAL
E5-Bridge,18,6,HEAVY
Levent-Buyukdere,20,5,HEAVY
E5-Beylikduzu,12,103,NORMAL
Tem-Kavacik,13,21,HEAVY
Tem-Kavacik,5,10,HEAVY
Kadikoy-Center,9,6,HEAVY
Tem-Seyrantepe,7,29,HEAVY
Tem-Seyrantepe,3,10,HEAVY
Levent-Buyukdere,6,76,NORMAL
Tem-Kavacik,9,44,NORMAL
Kadikoy-Center,8,56,NORMAL
Haliç-Bridge,14,120,NORMAL
Bagdat-Caddesi,12,75,NORMAL
E5-Bridge,12,76,NORMAL
Bagdat-Caddesi,8,17,LOCKED
Minibus-Yolu,22,97,NORMAL
Tem-Kavacik,9,27,HEAVY
Tem-Kavacik,9,7,HEAVY
Basin-Ekspres,3,86,NORMAL
Minibus-Yolu,5,27,HEAVY
Minibus-Yolu,20,49,NORMAL
Tem-Kavacik,15,93,NORMAL
E5-Bridge,9,24,HEAVY
Basin-Ekspres,14,78,NORMAL
Tem-Kavacik,16,101,NORMAL
Tem-Kavacik,20,57,NORMAL
Levent-Buyukdere,21,115,NORMAL
Levent-Buyukdere,1,91,NORMAL
Haliç-Bridge,13,82,NORMAL
Besiktas-Coast,6,76,NORMAL
E5-Bridge,9,9,HEAVY
Besiktas-Coast,5,112,NORMAL
Basin-Ekspres,6,106,NORMAL
Tem-Seyrantepe,7,18,HEAVY
Tem-Kavacik,11,93,NORMAL
Tem-Kavacik,16,72,NORMAL
Besiktas-Coast,10,7,LOCKED
E5-Beylikduzu,13,117,NORMAL
Levent-Buyukdere,16,104,NORMAL
E5-Bridge,18,9,HEAVY
Levent-Buyukdere,19,13,LOCKED
Bagdat-Caddesi,11,77,NORMAL
E5-Beylikduzu,16,99,NORMAL
Minibus-Yolu,0,119,NORMAL
Tem-Kavacik,8,22,LOCKED
E5-Bridge,5,94,NORMAL
Basin-Ekspres,0,70,NORMAL
Tem-Kavacik,5,113,NORMAL
Basin-Ekspres,9,11,LOCKED
Basin-Ekspres,16,108,NORMAL
Basin-Ekspres,2,88,NORMAL
E5-Bridge,20,15,LOCKED
Basin-Ekspres,7,39,NORMAL
Sahil-Kennedy,11,116,NORMAL
Sahil-Kennedy,11,81,NORMAL
Sahil-Kennedy,3,80,NORMAL
E5-Beylikduzu,9,46,NORMAL
E5-Beylikduzu,5,71,NORMAL
Tem-Kavacik,20,59,NORMAL
Tem-Kavacik,11,112,NORMAL
Kadikoy-Center,11,74,NORMAL
Besiktas-Coast,8,20,LOCKED
Basin-Ekspres,1,70,NORMAL
E5-Bridge,16,107,NORMAL
E5-Bridge,14,109,NORMAL
Sahil-Kennedy,7,40,NORMAL
Besiktas-Coast,21,79,NORMAL
Sahil-Kennedy,0,88,NORMAL
Minibus-Yolu,16,75,NORMAL
Besiktas-Coast,3,71,NORMAL
Kadikoy-Center,22,111,NORMAL
Besiktas-Coast,2,20,HEAVY
Besiktas-Coast,12,88,NORMAL
Sahil-Kennedy,5,101,NORMAL
Basin-Ekspres,13,116,NORMAL
Bagdat-Caddesi,1,98,NORMAL
Basin-Ekspres,21,92,NORMAL
Levent-Buyukdere,10,35,NORMAL
Levent-Buyukdere,1,34,HEAVY
Haliç-Bridge,22,73,NORMAL
Levent-Buyukdere,2,98,NORMAL
Basin-Ekspres,23,85,NORMAL
E5-Beylikduzu,12,88,NORMAL
Haliç-Bridge,20,9,HEAVY
E5-Beylikduzu,21,113,NORMAL
Haliç-Bridge,8,24,HEAVY
