road_id,hour,speed,congestion_status
Basin-Ekspres,0,71,NORMAL
Tem-Seyrantepe,21,97,NORMAL
Bagdat-Caddesi,21,116,NORMAL
Basin-Ekspres,13,100,NORMAL
E5-Beylikduzu,22,117,NORMAL
E5-Beylikduzu,8,52,NORMAL
Besiktas-Coast,1,86,NORMAL
E5-Beylikduzu,9,17,LOCKED
Tem-Seyrantepe,9,57,NORMAL
Minibus-Yolu,0,72,NORMAL
Minibus-Yolu,5,73,NORMAL
E5-Bridge,14,84,NORMAL
Besiktas-Coast,11,75,NORMAL
Bagdat-Caddesi,4,87,NORMAL
Basin-Ekspres,21,111,NORMAL
Minibus-Yolu,6,70,NORMAL
Bagdat-Caddesi,5,19,HEAVY
Haliç-Bridge,3,101,NORMAL
E5-Bridge,5,81,NORMAL
Besiktas-Coast,17,8,LOCKED
Haliç-Bridge,23,78,NORMAL
Tem-Kavacik,3,82,NORMAL
Tem-Seyrantepe,12,75,NORMAL
Bagdat-Caddesi,17,30,NORMAL
Basin-Ekspres,22,85,NORMAL
E5-Beylikduzu,5,71,NORMAL
Minibus-Yolu,9,15,HEAVY
Bagdat-Caddesi,18,16,LOCKED
Minibus-Yolu,1,87,NORMAL
Sahil-Kennedy,17,56,NORMAL
Besiktas-Coast,12,10,HEAVY
E5-Beylikduzu,5,108,NORMAL
Bagdat-Caddesi,19,41,NORMAL
Haliç-Bridge,1,92,NORMAL
Tem-Kavacik,19,22,HEAVY
Haliç-Bridge,22,71,NORMAL
Sahil-Kennedy,16,85,NORMAL
Kadikoy-Center,8,23,HEAVY
E5-Beylikduzu,4,73,NORMAL
Kadikoy-Center,3,85,NORMAL
Tem-Kavacik,8,11,LOCKED
Kadikoy-Center,2,116,NORMAL
Tem-Kavacik,12,79,NORMAL
Minibus-Yolu,0,71,NORMAL
Tem-Seyrantepe,5,107,NORMAL
Besiktas-Coast,22,115,NORMAL
Levent-Buyukdere,13,71,NORMAL
Basin-Ekspres,0,76,NORMAL
Tem-Seyrantepe,15,20,HEAVY
Levent-Buyukdere,22,90,NORMAL
Haliç-Bridge,8,12,HEAVY
Besiktas-Coast,17,16,LOCKED
E5-Bridge,4,79,NORMAL
Minibus-Yolu,19,15,LOCKED
Bagdat-Caddesi,10,9,HEAVY
Tem-Seyrantepe,8,50,NORMAL
Tem-Kavacik,5,81,NORMAL
Tem-Seyrantepe,3,101,NORMAL
Tem-Kavacik,16,71,NORMAL
Sahil-Kennedy,22,113,NORMAL
Kadikoy-Center,11,71,NORMAL
Sahil-Kennedy,5,75,NORMAL
Tem-Kavacik,17,32,NORMAL
Bagdat-Caddesi,14,79,NORMAL
E5-Bridge,9,29,HEAVY
Tem-Seyrantepe,11,112,NORMAL
Basin-Ekspres,13,70,NORMAL
Minibus-Yolu,0,82,NORMAL
Haliç-Bridge,23,29,HEAVY
Haliç-Bridge,10,42,NORMAL
Minibus-Yolu,4,92,NORMAL
Besiktas-Coast,7,23,HEAVY
Besiktas-Coast,12,80,NORMAL
Tem-Kavacik,3,11,HEAVY
Levent-Buyukdere,18,23,LOCKED
Basin-Ekspres,16,28,HEAVY
Tem-Seyrantepe,9,17,HEAVY
Haliç-Bridge,4,100,NORMAL
Levent-Buyukdere,11,15,HEAVY
E5-Bridge,3,81,NORMAL
E5-Beylikduzu,5,91,NORMAL
Kadikoy-Center,5,100,NORMAL
Minibus-Yolu,13,93,NORMAL
Tem-Seyrantepe,15,110,NORMAL
Tem-Kavacik,23,94,NORMAL
Basin-Ekspres,2,99,NORMAL
Sahil-Kennedy,5,98,NORMAL
Haliç-Bridge,5,105,NORMAL
Levent-Buyukdere,17,10,LOCKED
E5-Beylikduzu,7,23,LOCKED
Tem-Seyrantepe,3,120,NORMAL
Sahil-Kennedy,23,99,NORMAL
Minibus-Yolu,16,81,NORMAL
Sahil-Kennedy,7,28,HEAVY
Tem-Kavacik,10,15,LOCKED
Haliç-Bridge,21,76,NORMAL
Basin-Ekspres,17,47,NORMAL
Kadikoy-Center,7,7,HEAVY
E5-Bridge,18,8,LOCKED
Basin-Ekspres,9,30,LOCKED
Sahil-Kennedy,3,90,NORMAL
Haliç-Bridge,4,81,NORMAL
Levent-Buyukdere,4,34,HEAVY
Bagdat-Caddesi,23,105,NORMAL
Haliç-Bridge,3,84,NORMAL
E5-Bridge,8,33,NORMAL
Haliç-Bridge,7,30,NORMAL
Besiktas-Coast,18,16,HEAVY
Bagdat-Caddesi,22,76,NORMAL
Haliç-Bridge,7,20,LOCKED
Minibus-Yolu,8,10,LOCKED
E5-Beylikduzu,3,102,NORMAL
Kadikoy-Center,4,106,NORMAL
Sahil-Kennedy,17,17,HEAVY
Tem-Kavacik,7,52,NORMAL
E5-Bridge,23,115,NORMAL
Sahil-Kennedy,5,72,NORMAL
Tem-Kavacik,19,20,HEAVY
Haliç-Bridge,12,77,NORMAL
Minibus-Yolu,0,89,NORMAL
Minibus-Yolu,17,13,LOCKED
Levent-Buyukdere,12,84,NORMAL
Basin-Ekspres,12,73,NORMAL
E5-Beylikduzu,7,23,HEAVY
Besiktas-Coast,0,96,NORMAL
Tem-Kavacik,2,100,NORMAL
Minibus-Yolu,7,15,HEAVY
E5-Beylikduzu,16,113,NORMAL
E5-Bridge,4,120,NORMAL
Haliç-Bridge,17,11,HEAVY
Besiktas-Coast,23,84,NORMAL
Tem-Seyrantepe,15,23,HEAVY
Bagdat-Caddesi,13,95,NORMAL
Minibus-Yolu,12,106,NORMAL
Tem-Seyrantepe,1,94,NORMAL
E5-Bridge,2,89,NORMAL
Sahil-Kennedy,10,25,LOCKED
Haliç-Bridge,18,19,LOCKED
Tem-Seyrantepe,20,15,HEAVY
E5-Bridge,3,98,NORMAL
Minibus-Yolu,1,73,NORMAL
Haliç-Bridge,12,112,NORMAL
Tem-Seyrantepe,19,13,HEAVY
Tem-Seyrantepe,19,52,NORMAL
Bagdat-Caddesi,22,92,NORMAL
E5-Bridge,1,88,NORMAL
Bagdat-Caddesi,9,57,NORMAL
Levent-Buyukdere,9,30,NORMAL
Basin-Ekspres,16,90,NORMAL
Basin-Ekspres,12,74,NORMAL
Tem-Seyrantepe,7,20,HEAVY
E5-Bridge,14,114,NORMAL
Besiktas-Coast,8,33,NORMAL
Bagdat-Caddesi,3,100,NORMAL
Bagdat-Caddesi,10,41,NORMAL
Sahil-Kennedy,7,21,LOCKED
Tem-Seyrantepe,19,12,HEAVY
Kadikoy-Center,2,98,NORMAL
Tem-Seyrantepe,14,115,NORMAL
Kadikoy-Center,9,30,LOCKED
Kadikoy-Center,22,16,HEAVY
Bagdat-Caddesi,14,115,NORMAL
Haliç-Bridge,7,27,LOCKED
Bagdat-Caddesi,20,60,NORMAL
Bagdat-Caddesi,0,71,NORMAL
Kadikoy-Center,17,11,LOCKED
Sahil-Kennedy,9,30,NORMAL
Besiktas-Coast,14,117,NORMAL
Minibus-Yolu,11,72,NORMAL
Haliç-Bridge,4,120,NORMAL
Sahil-Kennedy,1,116,NORMAL
Sahil-Kennedy,5,120,NORMAL
Basin-Ekspres,14,107,NORMAL
Sahil-Kennedy,14,111,NORMAL
Bagdat-Caddesi,23,34,HEAVY
Bagdat-Caddesi,8,5,HEAVY
Minibus-Yolu,22,101,NORMAL
Bagdat-Caddesi,15,92,NORMAL
Kadikoy-Center,12,28,HEAVY
Kadikoy-Center,13,80,NORMAL
Besiktas-Coast,0,95,NORMAL
Sahil-Kennedy,3,89,NORMAL
E5-Beylikduzu,17,29,HEAVY
Levent-Buyukdere,12,112,NORMAL
Haliç-Bridge,23,101,NORMAL
Tem-Kavacik,1,119,NORMAL
Minibus-Yolu,2,75,NORMAL
Basin-Ekspres,17,20,LOCKED
Haliç-Bridge,19,18,HEAVY
Kadikoy-Center,5,104,NORMAL
E5-Beylikduzu,0,103,NORMAL
Tem-Seyrantepe,14,89,NORMAL
Tem-Seyrantepe,13,82,NORMAL
E5-Beylikduzu,22,89,NORMAL
Kadikoy-Center,14,90,NORMAL
Haliç-Bridge,8,36,NORMAL
Tem-Kavacik,5,108,NORMAL
Tem-Seyrantepe,4,98,NORMAL
Bagdat-Caddesi,11,104,NORMAL
Kadikoy-Center,18,27,LOCKED
Tem-Seyrantepe,15,114,NORMAL
E5-Beylikduzu,11,98,NORMAL
Basin-Ekspres,19,28,LOCKED
Tem-Kavacik,19,5,LOCKED
Bagdat-Caddesi,8,21,LOCKED
Basin-Ekspres,1,32,HEAVY
Tem-Kavacik,3,80,NORMAL
Kadikoy-Center,14,92,NORMAL
Tem-Kavacik,16,75,NORMAL
Bagdat-Caddesi,6,97,NORMAL
Basin-Ekspres,22,85,NORMAL
Besiktas-Coast,6,89,NORMAL
Haliç-Bridge,11,83,NORMAL
E5-Beylikduzu,15,106,NORMAL
Tem-Kavacik,23,119,NORMAL
E5-Bridge,5,108,NORMAL
E5-Bridge,11,91,NORMAL
Tem-Seyrantepe,9,17,LOCKED
Besiktas-Coast,16,95,NORMAL
Tem-Kavacik,6,95,NORMAL
Bagdat-Caddesi,19,14,LOCKED
E5-Beylikduzu,0,70,NORMAL
E5-Bridge,17,12,LOCKED
Basin-Ekspres,23,95,NORMAL
E5-Bridge,4,12,HEAVY
Minibus-Yolu,0,38,HEAVY
E5-Bridge,17,16,HEAVY
Tem-Seyrantepe,1,70,NORMAL
Kadikoy-Center,13,110,NORMAL
Tem-Seyrantepe,18,20,HEAVY
Besiktas-Coast,12,102,NORMAL
Sahil-Kennedy,0,84,NORMAL
Tem-Seyrantepe,11,118,NORMAL
Tem-Kavacik,12,95,NORMAL
Kadikoy-Center,14,108,NORMAL
Levent-Buyukdere,23,77,NORMAL
E5-Beylikduzu,8,24,HEAVY
Sahil-Kennedy,13,71,NORMAL
Minibus-Yolu,20,15,LOCKED
Sahil-Kennedy,10,23,HEAVY
Bagdat-Caddesi,4,85,NORMAL
Bagdat-Caddesi,17,15,HEAVY
Minibus-Yolu,7,8,HEAVY
Tem-Seyrantepe,8,19,HEAVY
Basin-Ekspres,2,110,NORMAL
Tem-Kavacik,16,92,NORMAL
Sahil-Kennedy,10,37,NORMAL
Tem-Kavacik,2,81,NORMAL
Tem-Seyrantepe,11,80,NORMAL
Tem-Kavacik,2,74,NORMAL
Minibus-Yolu,18,29,HEAVY
Kadikoy-Center,1,107,NORMAL
Haliç-Bridge,6,99,NORMAL
Minibus-Yolu,4,81,NORMAL
Sahil-Kennedy,1,112,NORMAL
E5-Bridge,3,116,NORMAL
E5-Bridge,22,98,NORMAL
Sahil-Kennedy,11,107,NORMAL
Levent-Buyukdere,16,94,NORMAL
Tem-Seyrantepe,2,104,NORMAL
Tem-Kavacik,11,109,NORMAL
Minibus-Yolu,8,9,LOCKED
Besiktas-Coast,19,54,NORMAL
Tem-Seyrantepe,11,104,NORMAL
Levent-Buyukdere,6,104,NORMAL
Haliç-Bridge,13,38,HEAVY
Sahil-Kennedy,10,59,NORMAL
E5-Bridge,12,98,NORMAL
Tem-Seyrantepe,12,78,NORMAL
E5-Beylikduzu,18,11,LOCKED
E5-Bridge,14,100,NORMAL
Sahil-Kennedy,23,120,NORMAL
Tem-Seyrantepe,22,87,NORMAL
E5-Bridge,8,23,LOCKED
Kadikoy-Center,5,105,NORMAL
E5-Bridge,16,117,NORMAL
Bagdat-Caddesi,14,96,NORMAL
Haliç-Bridge,18,20,LOCKED
E5-Bridge,0,93,NORMAL
Basin-Ekspres,15,84,NORMAL
Tem-Seyrantepe,2,74,NORMAL
Haliç-Bridge,0,89,NORMAL
Levent-Buyukdere,5,113,NORMAL
E5-Beylikduzu,11,35,HEAVY
Sahil-Kennedy,2,91,NORMAL
Tem-Kavacik,5,87,NORMAL
E5-Beylikduzu,13,101,NORMAL
Basin-Ekspres,12,79,NORMAL
E5-Beylikduzu,18,11,HEAVY
E5-Beylikduzu,7,5,LOCKED
Haliç-Bridge,20,56,NORMAL
Tem-Kavacik,2,89,NORMAL
E5-Beylikduzu,16,74,NORMAL
Tem-Kavacik,8,10,HEAVY
E5-Beylikduzu,23,89,NORMAL
Besiktas-Coast,15,14,HEAVY
Basin-Ekspres,8,54,NORMAL
Bagdat-Caddesi,5,89,NORMAL
Sahil-Kennedy,5,112,NORMAL
Tem-Seyrantepe,16,90,NORMAL
E5-Beylikduzu,17,20,LOCKED
Minibus-Yolu,7,7,LOCKED
Kadikoy-Center,23,87,NORMAL
E5-Bridge,0,100,NORMAL
Haliç-Bridge,8,48,NORMAL
Besiktas-Coast,10,23,LOCKED
Haliç-Bridge,9,24,LOCKED
Minibus-Yolu,20,20,HEAVY
Kadikoy-Center,6,91,NORMAL
Levent-Buyukdere,14,86,NORMAL
E5-Beylikduzu,2,95,NORMAL
Kadikoy-Center,16,97,NORMAL
E5-Bridge,19,57,NORMAL
Bagdat-Caddesi,12,81,NORMAL
Minibus-Yolu,7,5,LOCKED
Levent-Buyukdere,1,104,NORMAL
Basin-Ekspres,5,101,NORMAL
Minibus-Yolu,19,25,HEAVY
Tem-Seyrantepe,4,31,HEAVY
Besiktas-Coast,12,82,NORMAL
Minibus-Yolu,22,81,NORMAL
Sahil-Kennedy,9,13,LOCKED
Minibus-Yolu,19,11,HEAVY
Levent-Buyukdere,16,111,NORMAL
E5-Bridge,19,22,LOCKED
E5-Beylikduzu,9,40,NORMAL
Levent-Buyukdere,14,79,NORMAL
E5-Bridge,14,18,HEAVY
E5-Beylikduzu,3,84,NORMAL
Minibus-Yolu,19,44,NORMAL
Tem-Seyrantepe,3,115,NORMAL
Sahil-Kennedy,9,5,LOCKED
Minibus-Yolu,1,28,HEAVY
E5-Beylikduzu,8,11,LOCKED
Kadikoy-Center,12,84,NORMAL
Basin-Ekspres,7,37,NORMAL
Tem-Seyrantepe,15,112,NORMAL
E5-Bridge,12,117,NORMAL
Basin-Ekspres,5,116,NORMAL
Kadikoy-Center,11,95,NORMAL
Basin-Ekspres,1,112,NORMAL
Minibus-Yolu,0,107,NORMAL
Kadikoy-Center,0,94,NORMAL
Bagdat-Caddesi,9,13,HEAVY
Tem-Kavacik,18,19,HEAVY
Tem-Seyrantepe,4,88,NORMAL
Haliç-Bridge,21,83,NORMAL
Haliç-Bridge,0,108,NORMAL
Minibus-Yolu,13,118,NORMAL
E5-Beylikduzu,19,7,HEAVY
Tem-Seyrantepe,12,76,NORMAL
Minibus-Yolu,0,76,NORMAL
E5-Beylikduzu,7,33,NORMAL
Haliç-Bridge,7,47,NORMAL
Basin-Ekspres,7,44,NORMAL
Levent-Buyukdere,5,81,NORMAL
Besiktas-Coast,14,26,HEAVY
E5-Beylikduzu,5,85,NORMAL
E5-Bridge,13,91,NORMAL
Tem-Seyrantepe,4,106,NORMAL
Besiktas-Coast,18,25,LOCKED
Tem-Kavacik,9,16,LOCKED
Bagdat-Caddesi,17,19,HEAVY
Haliç-Bridge,13,116,NORMAL
Bagdat-Caddesi,4,15,HEAVY
Haliç-Bridge,5,113,NORMAL
Bagdat-Caddesi,8,26,HEAVY
Tem-Kavacik,22,92,NORMAL
E5-Bridge,10,6,HEAVY
Sahil-Kennedy,21,97,NORMAL
Tem-Kavacik,12,91,NORMAL
Besiktas-Coast,22,116,NORMAL
Haliç-Bridge,22,72,NORMAL
Haliç-Bridge,11,77,NORMAL
Tem-Seyrantepe,16,112,NORMAL
Tem-Seyrantepe,13,105,NORMAL
Haliç-Bridge,11,77,NORMAL
Tem-Seyrantepe,17,17,LOCKED
Besiktas-Coast,15,91,NORMAL
Tem-Kavacik,16,103,NORMAL
Besiktas-Coast,19,9,LOCKED
Haliç-Bridge,20,19,HEAVY
Kadikoy-Center,18,12,HEAVY
Minibus-Yolu,7,25,LOCKED
Sahil-Kennedy,7,8,LOCKED
Basin-Ekspres,5,79,NORMAL
E5-Beylikduzu,16,115,NORMAL
Besiktas-Coast,18,14,HEAVY
Kadikoy-Center,22,32,HEAVY
Bagdat-Caddesi,1,104,NORMAL
Haliç-Bridge,5,118,NORMAL
Sahil-Kennedy,5,103,NORMAL
Basin-Ekspres,2,103,NORMAL
Levent-Buyukdere,2,76,NORMAL
Bagdat-Caddesi,20,5,LOCKED
Levent-Buyukdere,9,30,LOCKED
Kadikoy-Center,12,100,NORMAL
Tem-Kavacik,22,78,NORMAL
Haliç-Bridge,3,84,NORMAL
Basin-Ekspres,16,110,NORMAL
Sahil-Kennedy,0,37,HEAVY
Besiktas-Coast,2,34,HEAVY
Kadikoy-Center,16,82,NORMAL
E5-Beylikduzu,18,7,LOCKED
Sahil-Kennedy,3,116,NORMAL
Bagdat-Caddesi,2,115,NORMAL
Bagdat-Caddesi,6,91,NORMAL
Basin-Ekspres,22,73,NORMAL
E5-Beylikduzu,11,120,NORMAL
Tem-Kavacik,18,7,HEAVY
E5-Beylikduzu,16,82,NORMAL
Basin-Ekspres,6,116,NORMAL
Sahil-Kennedy,4,104,NORMAL
Basin-Ekspres,7,35,NORMAL
Besiktas-Coast,22,106,NORMAL
Minibus-Yolu,10,11,LOCKED
Levent-Buyukdere,17,20,HEAVY
Kadikoy-Center,6,103,NORMAL
Kadikoy-Center,17,33,NORMAL
Tem-Seyrantepe,9,59,NORMAL
E5-Beylikduzu,3,119,NORMAL
Bagdat-Caddesi,9,6,HEAVY
Tem-Seyrantepe,15,99,NORMAL
Levent-Buyukdere,21,118,NORMAL
Tem-Seyrantepe,22,94,NORMAL
Haliç-Bridge,16,97,NORMAL
Bagdat-Caddesi,23,116,NORMAL
Minibus-Yolu,11,84,NORMAL
Sahil-Kennedy,16,99,NORMAL
Tem-Seyrantepe,17,30,NORMAL
Minibus-Yolu,3,78,NORMAL
E5-Beylikduzu,5,106,NORMAL
Besiktas-Coast,6,96,NORMAL
E5-Bridge,6,81,NORMAL
Kadikoy-Center,22,85,NORMAL
Haliç-Bridge,1,94,NORMAL
Levent-Buyukdere,16,37,HEAVY
E5-Beylikduzu,23,75,NORMAL
Tem-Kavacik,21,92,NORMAL
Haliç-Bridge,0,116,NORMAL
Besiktas-Coast,6,102,NORMAL
Kadikoy-Center,23,120,NORMAL
Tem-Seyrantepe,3,106,NORMAL
Minibus-Yolu,2,82,NORMAL
E5-Beylikduzu,13,73,NORMAL
Kadikoy-Center,21,106,NORMAL
Haliç-Bridge,6,113,NORMAL
Bagdat-Caddesi,8,39,NORMAL
Besiktas-Coast,19,12,LOCKED
Basin-Ekspres,7,57,NORMAL
Tem-Seyrantepe,5,115,NORMAL
Tem-Seyrantepe,23,82,NORMAL
E5-Beylikduzu,3,90,NORMAL
Basin-Ekspres,20,11,HEAVY
E5-Beylikduzu,22,115,NORMAL
Minibus-Yolu,21,82,NORMAL
E5-Bridge,22,88,NORMAL
E5-Beylikduzu,2,80,NORMAL
Tem-Kavacik,16,78,NORMAL
E5-Beylikduzu,12,117,NORMAL
E5-Bridge,23,27,HEAVY
Tem-Kavacik,21,33,HEAVY
Bagdat-Caddesi,1,105,NORMAL
Tem-Seyrantepe,4,78,NORMAL
Haliç-Bridge,23,89,NORMAL
Tem-Seyrantepe,21,91,NORMAL
Sahil-Kennedy,1,115,NORMAL
Tem-Kavacik,8,24,HEAVY
Minibus-Yolu,22,110,NORMAL
Sahil-Kennedy,7,30,LOCKED
Bagdat-Caddesi,2,73,NORMAL
Levent-Buyukdere,10,14,LOCKED
Minibus-Yolu,14,103,NORMAL
Levent-Buyukdere,13,85,NORMAL
Minibus-Yolu,1,104,NORMAL
Levent-Buyukdere,23,84,NORMAL
Levent-Buyukdere,13,110,NORMAL
Kadikoy-Center,15,93,NORMAL
Bagdat-Caddesi,6,112,NORMAL
E5-Bridge,12,79,NORMAL
Bagdat-Caddesi,12,113,NORMAL
Levent-Buyukdere,18,45,NORMAL
Haliç-Bridge,9,59,NORMAL
Minibus-Yolu,9,8,LOCKED
E5-Bridge,22,112,NORMAL
Minibus-Yolu,4,112,NORMAL
Basin-Ekspres,6,112,NORMAL
E5-Bridge,6,83,NORMAL
Kadikoy-Center,5,103,NORMAL
Tem-Kavacik,11,114,NORMAL
Tem-Kavacik,1,97,NORMAL
Tem-Seyrantepe,17,48,NORMAL
Tem-Kavacik,4,75,NORMAL
Kadikoy-Center,15,74,NORMAL
Levent-Buyukdere,15,26,HEAVY
Tem-Seyrantepe,13,117,NORMAL
Minibus-Yolu,21,107,NORMAL
Basin-Ekspres,0,115,NORMAL
Kadikoy-Center,13,113,NORMAL
Besiktas-Coast,8,23,LOCKED
Tem-Kavacik,17,24,HEAVY
Sahil-Kennedy,2,103,NORMAL
Levent-Buyukdere,6,88,NORMAL
Haliç-Bridge,22,94,NORMAL
Kadikoy-Center,11,25,HEAVY
Tem-Seyrantepe,11,117,NORMAL
Tem-Kavacik,15,84,NORMAL
Levent-Buyukdere,19,29,LOCKED
Basin-Ekspres,15,80,NORMAL
Besiktas-Coast,4,82,NORMAL
Besiktas-Coast,3,94,NORMAL
Bagdat-Caddesi,12,89,NORMAL
Haliç-Bridge,3,18,HEAVY
Minibus-Yolu,19,8,HEAVY
Kadikoy-Center,16,117,NORMAL
Kadikoy-Center,16,73,NORMAL
Minibus-Yolu,19,44,NORMAL
Besiktas-Coast,22,87,NORMAL
Kadikoy-Center,20,28,HEAVY
Tem-Seyrantepe,22,74,NORMAL
Kadikoy-Center,11,81,NORMAL
Haliç-Bridge,4,120,NORMAL
Haliç-Bridge,19,50,NORMAL
Levent-Buyukdere,11,114,NORMAL
Levent-Buyukdere,13,89,NORMAL
E5-Bridge,16,112,NORMAL
Minibus-Yolu,1,104,NORMAL
E5-Bridge,17,16,LOCKED
Tem-Kavacik,16,74,NORMAL
Sahil-Kennedy,1,75,NORMAL
Tem-Kavacik,16,116,NORMAL
E5-Bridge,17,10,LOCKED
Bagdat-Caddesi,5,115,NORMAL
Haliç-Bridge,19,15,HEAVY
Basin-Ekspres,12,107,NORMAL
Bagdat-Caddesi,21,100,NORMAL
E5-Beylikduzu,11,38,HEAVY
Basin-Ekspres,9,22,HEAVY
Bagdat-Caddesi,1,91,NORMAL
Kadikoy-Center,14,89,NORMAL
E5-Beylikduzu,23,85,NORMAL
Tem-Kavacik,9,6,HEAVY
Besiktas-Coast,14,100,NORMAL
Tem-Seyrantepe,18,7,HEAVY
Bagdat-Caddesi,12,105,NORMAL
Kadikoy-Center,17,13,HEAVY
Basin-Ekspres,12,89,NORMAL
E5-Bridge,3,101,NORMAL
Haliç-Bridge,8,59,NORMAL
Basin-Ekspres,8,14,HEAVY
Sahil-Kennedy,2,80,NORMAL
E5-Bridge,13,118,NORMAL
Tem-Seyrantepe,21,99,NORMAL
E5-Beylikduzu,13,86,NORMAL
Minibus-Yolu,14,90,NORMAL
E5-Bridge,7,29,HEAVY
Levent-Buyukdere,8,18,LOCKED
Minibus-Yolu,23,94,NORMAL
Tem-Seyrantepe,14,90,NORMAL
E5-Beylikduzu,10,50,NORMAL
Besiktas-Coast,13,83,NORMAL
Haliç-Bridge,0,86,NORMAL
Minibus-Yolu,23,92,NORMAL
Minibus-Yolu,7,10,HEAVY
E5-Bridge,2,72,NORMAL
Tem-Seyrantepe,16,112,NORMAL
Basin-Ekspres,10,17,HEAVY
Sahil-Kennedy,18,32,NORMAL
Tem-Seyrantepe,9,58,NORMAL
Kadikoy-Center,8,42,NORMAL
Besiktas-Coast,14,70,NORMAL
Tem-Seyrantepe,13,87,NORMAL
Besiktas-Coast,4,110,NORMAL
Levent-Buyukdere,12,81,NORMAL
Minibus-Yolu,21,114,NORMAL
Besiktas-Coast,3,74,NORMAL
Sahil-Kennedy,10,6,HEAVY
E5-Bridge,20,31,NORMAL
E5-Bridge,0,119,NORMAL
Tem-Kavacik,19,32,NORMAL
Kadikoy-Center,5,76,NORMAL
Tem-Seyrantepe,8,47,NORMAL
Kadikoy-Center,23,89,NORMAL
Minibus-Yolu,23,99,NORMAL
Minibus-Yolu,21,39,HEAVY
Besiktas-Coast,17,24,LOCKED
Tem-Seyrantepe,11,104,NORMAL
E5-Beylikduzu,12,70,NORMAL
Sahil-Kennedy,20,12,HEAVY
Haliç-Bridge,18,29,LOCKED
Bagdat-Caddesi,8,23,LOCKED
E5-Bridge,15,34,HEAVY
Minibus-Yolu,15,107,NORMAL
Levent-Buyukdere,18,39,NORMAL
Tem-Seyrantepe,22,120,NORMAL
E5-Bridge,4,107,NORMAL
Kadikoy-Center,23,70,NORMAL
Tem-Kavacik,20,28,HEAVY
Haliç-Bridge,13,19,HEAVY
Haliç-Bridge,1,93,NORMAL
Bagdat-Caddesi,22,16,HEAVY
Basin-Ekspres,6,14,HEAVY
Minibus-Yolu,1,99,NORMAL
E5-Bridge,16,83,NORMAL
Basin-Ekspres,6,84,NORMAL
Tem-Kavacik,20,8,HEAVY
Haliç-Bridge,5,118,NORMAL
Sahil-Kennedy,16,117,NORMAL
Minibus-Yolu,21,73,NORMAL
Sahil-Kennedy,18,8,HEAVY
Sahil-Kennedy,23,20,HEAVY
Basin-Ekspres,21,80,NORMAL
Haliç-Bridge,14,77,NORMAL
Tem-Kavacik,8,36,NORMAL
E5-Beylikduzu,11,95,NORMAL
Sahil-Kennedy,20,32,NORMAL
Basin-Ekspres,20,17,HEAVY
Besiktas-Coast,5,110,NORMAL
Haliç-Bridge,15,90,NORMAL
Minibus-Yolu,14,118,NORMAL
Sahil-Kennedy,0,102,NORMAL
Basin-Ekspres,12,112,NORMAL
Kadikoy-Center,20,33,NORMAL
Minibus-Yolu,12,97,NORMAL
Basin-Ekspres,10,41,NORMAL
Kadikoy-Center,2,85,NORMAL
E5-Beylikduzu,8,7,HEAVY
Sahil-Kennedy,22,86,NORMAL
Basin-Ekspres,0,99,NORMAL
Haliç-Bridge,1,90,NORMAL
Besiktas-Coast,3,76,NORMAL
Levent-Buyukdere,7,24,LOCKED
Kadikoy-Center,2,102,NORMAL
Levent-Buyukdere,5,106,NORMAL
Tem-Seyrantepe,16,108,NORMAL
Bagdat-Caddesi,6,107,NORMAL
Tem-Kavacik,22,39,HEAVY
Besiktas-Coast,16,83,NORMAL
Tem-Kavacik,11,86,NORMAL
E5-Bridge,19,8,LOCKED
Sahil-Kennedy,10,22,HEAVY
Bagdat-Caddesi,15,99,NORMAL
Levent-Buyukdere,2,77,NORMAL
Bagdat-Caddesi,14,115,NORMAL
Sahil-Kennedy,3,114,NORMAL
Bagdat-Caddesi,4,86,NORMAL
E5-Beylikduzu,2,104,NORMAL
Tem-Kavacik,7,45,NORMAL
Minibus-Yolu,11,89,NORMAL
Sahil-Kennedy,14,97,NORMAL
Haliç-Bridge,5,109,NORMAL
Minibus-Yolu,6,39,HEAVY
E5-Bridge,2,95,NORMAL
Besiktas-Coast,11,89,NORMAL
E5-Beylikduzu,14,33,HEAVY
Basin-Ekspres,20,58,NORMAL
Bagdat-Caddesi,3,98,NORMAL
Haliç-Bridge,9,49,NORMAL
Levent-Buyukdere,6,87,NORMAL
Minibus-Yolu,20,25,LOCKED
Besiktas-Coast,12,109,NORMAL
E5-Bridge,21,99,NORMAL
E5-Beylikduzu,13,86,NORMAL
Minibus-Yolu,13,86,NORMAL
Tem-Kavacik,5,73,NORMAL
Haliç-Bridge,2,100,NORMAL
Basin-Ekspres,11,71,NORMAL
Haliç-Bridge,16,70,NORMAL
E5-Bridge,7,22,LOCKED
Sahil-Kennedy,22,96,NORMAL
Levent-Buyukdere,5,75,NORMAL
Basin-Ekspres,13,113,NORMAL
E5-Beylikduzu,4,33,HEAVY
Tem-Seyrantepe,14,73,NORMAL
Kadikoy-Center,18,14,LOCKED
Tem-Seyrantepe,19,42,NORMAL
Sahil-Kennedy,8,24,LOCKED
Minibus-Yolu,17,46,NORMAL
Tem-Kavacik,6,77,NORMAL
Basin-Ekspres,5,94,NORMAL
Tem-Seyrantepe,17,26,LOCKED
Sahil-Kennedy,9,7,LOCKED
Bagdat-Caddesi,2,76,NORMAL
Kadikoy-Center,20,13,HEAVY
